ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,logKH_CH4
0.0,1159.19,2.9536100000000003,3.91786,3.82773,24.2203,0.0,0.0,0.0217000999999999,0.05142,2.36957,24.2203,10.221390378845108,0.05142,0.0217000999999999,-6.774949303861951
0.0,2638.35,2.87926,5.05393,5.05393,718.569,0.0,0.0,0.384106,0.3243,0.8442989999999999,718.569,851.0835616292333,0.3243,0.384106,-4.012874705936299
756.7180000000001,5122.29,4.03861,4.89575,4.89307,0.0,0.198989,0.2575199999999999,0.0,0.0,1.29414,756.7180000000001,584.7265365416415,0.2575199999999999,0.198989,-4.617701928291237
1133.44,4866.67,9.10832,9.36087,9.36087,0.0,0.213131,0.4053600000000001,0.0,0.0,1.90193,1133.44,595.9420167934677,0.4053600000000001,0.213131,-4.89644598465276
300.132,5593.48,4.20309,5.38504,4.96349,541.49,0.0934455,0.11422,0.157946,0.1930599999999999,1.22232,841.6220000000002,688.54473460305,0.30728,0.2513915,-4.225080312557171
457.562,2677.39,4.078069999999999,4.77323,4.77323,0.0,0.0935619,0.1681,0.0,0.0,1.7966700000000002,457.562,254.67225478245865,0.1681,0.0935619,-6.080010845492703
450.174,2792.13,4.36591,4.847169999999999,4.847169999999999,84.0845,0.0990412,0.17154,0.0427366,0.07402,1.7320099999999998,534.2585,308.4615562265807,0.24556,0.1417777999999999,-5.931109445742066
467.971,2693.44,4.10655,4.77594,4.77594,0.0,0.0966966,0.16994,0.0,0.0,1.7574599999999998,467.971,266.276899616492,0.16994,0.0966966,-6.225021978062074
0.0,4346.43,3.05539,3.99032,3.99032,16.2365,0.0,0.0,0.0148609,0.02084,1.40234,16.2365,11.578147952707615,0.02084,0.0148609,-5.072687649436428
0.0,3275.09,3.27151,4.02254,4.02254,39.6865,0.0,0.0,0.0692487,0.0967799999999999,1.39757,39.6865,28.396788711835548,0.0967799999999999,0.0692487,-5.744872283856831
0.0,2350.53,2.8874,4.37483,4.30197,180.793,0.0,0.0,0.120708,0.1955599999999999,1.62011,180.793,111.59303997876688,0.1955599999999999,0.120708,-5.6149302236680665
1168.67,1234.89,3.89765,4.932119999999999,4.932119999999999,0.0,0.317334,0.41926,0.0,0.0,1.32119,1168.67,884.558617609882,0.41926,0.317334,-4.765837180609284
0.0,1981.79,3.57011,5.09262,4.96701,501.861,0.0,0.0,0.136399,0.207,1.51761,501.861,330.6916796805504,0.207,0.136399,-4.694220996596432
0.0,1476.38,2.94968,4.62036,4.54474,114.512,0.0,0.0,0.0685138,0.12966,1.89246,114.512,60.509601259736,0.12966,0.0685138,-4.329599201965741
0.0,402.319,3.25805,4.50899,4.50899,352.76300000000003,0.0,0.0,0.201999,0.24906,1.23297,352.76300000000003,286.10834002449366,0.24906,0.201999,-4.593291243841535
893.922,148326.0,21.40391,33.07784,33.07784,0.0,4.79765,0.91808,0.0,0.0,0.19136,893.922,4671.4151337792655,0.91808,4.79765,-5.209919713610639
0.0,2320.29,2.8138300000000003,3.85934,3.843080000000001,4.93864,0.0,0.0,0.0,0.0,1.41324,4.93864,3.494551526987632,0.0,0.0,-5.21380812779195
0.0,1383.57,3.5414,4.46683,4.46683,491.073,0.0,0.0,0.268826,0.32658,1.21484,491.073,404.2285403839188,0.32658,0.268826,-4.8355489928562045
1718.53,3470.03,6.10118,7.159389999999999,7.07981,0.0,0.540605,0.5350400000000001,0.0,0.0,0.989707,1718.53,1736.4027939582118,0.5350400000000001,0.540605,-4.927408243855743
0.0,3159.52,3.19638,4.88745,4.88745,228.321,0.0,0.0,0.0945536,0.15364,1.6249,228.321,140.51387777709394,0.15364,0.0945536,-4.924398299055448
0.0,3660.72,3.4331,4.86939,4.86939,391.393,0.0,0.0,0.136643,0.19798,1.44888,391.393,270.1348627905693,0.19798,0.136643,-5.090149370874051
0.0,1679.24,2.52833,3.83078,3.83078,1.65835,0.0,0.0,0.0,0.0,1.9552,1.65835,0.8481740998363339,0.0,0.0,-5.3634479170579015
935.74,2165.55,4.88486,6.0532,6.0532,0.0,0.202155,0.32266,0.0,0.0,1.5961,935.74,586.2665246538438,0.32266,0.202155,-4.360075452897664
1970.11,36469.7,9.51535,19.23413,19.23413,0.0,2.04191,0.8582799999999999,0.0,0.0,0.420332,1970.11,4687.033107162909,0.8582799999999999,2.04191,-5.810198184030549
0.0,4917.13,2.89546,4.6965900000000005,4.10096,144.994,0.0,0.0,0.023959,0.07232,3.0185,144.994,48.03511677985754,0.07232,0.023959,-6.28273902505297
0.0,4943.42,2.8906400000000003,4.71494,4.02155,153.213,0.0,0.0,0.0275205999999999,0.08194,2.9774000000000003,153.213,51.45865520252568,0.08194,0.0275205999999999,-6.281044324635733
1695.57,2041.31,5.530959999999999,7.09242,7.087969999999999,0.0,0.452991,0.52532,0.0,0.0,1.15967,1695.57,1462.114222149405,0.52532,0.452991,-5.196941170202248
1511.1,2477.78,4.18708,5.75366,5.75366,0.0,0.394058,0.4412800000000001,0.0,0.0,1.11983,1511.1,1349.401248403775,0.4412800000000001,0.394058,-5.144442080585449
478.664,1184.11,6.807,7.01875,7.01875,0.0,0.0655379,0.1619,0.0,0.0,2.47032,478.664,193.7659898312769,0.1619,0.0655379,-5.013878851332512
2275.77,11212.2,5.67062,6.777419999999999,6.77532,0.0,0.687066,0.59206,0.0,0.0,0.861722,2275.77,2640.956132024017,0.59206,0.687066,-5.2054415517557775
1999.5,4589.5,5.3119,10.2017,10.10967,0.0,0.7771710000000001,0.6015400000000001,0.0,0.0,0.7740119999999999,1999.5,2583.293282274694,0.6015400000000001,0.7771710000000001,-4.843275228115237
0.0,2035.95,2.89771,3.8942,3.83746,14.7176,0.0,0.0,0.027203,0.04208,1.54689,14.7176,9.51431582077588,0.04208,0.027203,-5.456833742094375
246.376,11946.8,3.81172,5.01926,4.9592100000000015,0.0,0.0727737,0.09872,0.0,0.0,1.35653,246.376,181.62222730053887,0.09872,0.0727737,-4.155271888222141
1403.51,1610.92,4.84446,6.98994,6.98994,0.0,0.411681,0.4681,0.0,0.0,1.13705,1403.51,1234.3432566729696,0.4681,0.411681,-4.631107199638143
1409.12,1604.59,4.81444,7.036580000000001,7.036580000000001,0.0,0.407088,0.4698600000000001,0.0,0.0,1.1542,1409.12,1220.8629353664874,0.4698600000000001,0.407088,-4.623034541450188
1393.49,1592.2,4.79708,6.96134,6.96134,0.0,0.399734,0.4663000000000001,0.0,0.0,1.1665299999999998,1393.49,1194.5599341637162,0.4663000000000001,0.399734,-4.611738899459112
1407.5,1604.61,4.787380000000001,7.0082,7.0082,0.0,0.402159,0.4699,0.0,0.0,1.16844,1407.5,1204.597583102256,0.4699,0.402159,-4.626280886133336
1897.96,7445.84,4.32054,6.29903,6.29903,0.0,0.7933180000000001,0.5306000000000001,0.0,0.0,0.668836,1897.96,2837.7061043364893,0.5306000000000001,0.7933180000000001,-5.516678067415457
1999.43,5698.1,8.65206,10.77132,10.76899,0.0,0.928933,0.7332000000000001,0.0,0.0,0.7892929999999999,1999.43,2533.1910963355813,0.7332000000000001,0.928933,-5.8378599397625575
0.0,4902.06,3.4760000000000004,4.56996,4.56996,164.304,0.0,0.0,0.0565985,0.0897,1.58485,164.304,103.67164084929172,0.0897,0.0565985,-5.391879568595754
1951.78,4425.26,7.525739999999999,10.57455,10.57455,0.0,0.706967,0.58196,0.0,0.0,0.8231790000000001,1951.78,2371.0274436058253,0.58196,0.706967,-5.074842672824102
2011.59,11920.6,9.63813,13.66711,13.66161,0.0,1.16533,0.7328800000000001,0.0,0.0,0.6289020000000001,2011.59,3198.5746586908613,0.7328800000000001,1.16533,-5.021419166817662
2033.19,12067.2,8.69235,13.62192,13.61965,0.0,0.989327,0.7015399999999999,0.0,0.0,0.709108,2033.19,2867.250122689351,0.7015399999999999,0.989327,-4.688123282762348
938.428,11131.4,3.9852,5.31372,5.29181,37.8831,0.187648,0.33138,0.0121633,0.02148,1.7659600000000002,976.3111,552.8500645541235,0.35286,0.1998113,-4.185918293808811
984.197,7585.78,3.99697,5.16699,5.16538,0.0,0.1466589999999999,0.30594,0.0,0.0,2.08607,984.197,471.7948103371411,0.30594,0.1466589999999999,-5.00417972134043
1075.91,3650.97,4.48545,7.248769999999999,6.9378,0.0,0.35395,0.3647800000000001,0.0,0.0,1.0306,1075.91,1043.9646807684844,0.3647800000000001,0.35395,-3.9706527532935647
1043.85,3580.3,4.4286,7.2141,6.87747,0.0,0.34005,0.35932,0.0,0.0,1.05667,1043.85,987.8675461591604,0.35932,0.34005,-3.9044227080574094
0.0,1443.35,3.21073,3.80006,3.67546,6.14671,0.0,0.0,0.0,0.0,2.09728,6.14671,2.9308008468111075,0.0,0.0,-7.359854600403772
0.0,1393.64,3.2197,3.82761,3.73471,5.19064,0.0,0.0,0.0,0.0,2.1720900000000003,5.19064,2.389698401079145,0.0,0.0,-7.463039011662202
0.0,3423.01,3.37476,4.61528,4.61528,304.058,0.0,0.0,0.1498239999999999,0.17764,1.18566,304.058,256.44619874162913,0.17764,0.1498239999999999,-4.837486373654643
1908.31,4542.28,5.83185,7.9794,7.9636,0.0,0.5872890000000001,0.5247400000000001,0.0,0.0,0.893496,1908.31,2135.779007404622,0.5247400000000001,0.5872890000000001,-5.139946624444391
1235.9,4757.88,5.2805,6.90717,6.90717,0.0,0.273108,0.39158,0.0,0.0,1.43379,1235.9,861.9811827394528,0.39158,0.273108,-4.959492598017665
0.0,4018.94,2.69161,4.86136,4.85098,456.34,0.0,0.0,0.165093,0.20748,1.25674,456.34,363.1140888330124,0.20748,0.165093,-4.199947928643098
0.0,4562.21,3.5174300000000005,5.27643,4.89733,599.5830000000001,0.0,0.0,0.249801,0.26076,1.04387,599.5830000000001,574.3847413950012,0.26076,0.249801,-4.571351810472669
0.0,4592.58,3.49026,5.27064,5.03731,594.2180000000001,0.0,0.0,0.236909,0.2438,1.02909,594.2180000000001,577.4208281102719,0.2438,0.236909,-4.628837896811155
2235.01,3974.13,6.51445,8.38485,8.17533,0.0,0.979869,0.6348,0.0,0.0,0.6478419999999999,2235.01,3449.9306929776094,0.6348,0.979869,-5.532782713288771
528.234,3640.93,4.14527,5.03897,5.03897,0.0,0.202213,0.25544,0.0,0.0,1.26322,528.234,418.1646902360634,0.25544,0.202213,-4.248154526583979
0.0,1997.62,3.04102,4.43494,4.43494,237.082,0.0,0.0,0.1467669999999999,0.2424,1.65159,237.082,143.54773279082582,0.2424,0.1467669999999999,-5.396392338322404
596.911,2364.33,4.62411,5.25312,5.25312,0.0,0.151031,0.20634,0.0,0.0,1.36621,596.911,436.9101382657131,0.20634,0.151031,-4.64653771805281
1591.21,7001.67,5.43995,8.30102,8.30102,0.0,0.484528,0.48386,0.0,0.0,0.998622,1591.21,1593.4057130726142,0.48386,0.484528,-4.651220204564424
632.564,2142.02,5.432930000000001,7.07895,7.07895,0.0,0.1632239999999999,0.20174,0.0,0.0,1.23597,632.564,511.7955937441847,0.20174,0.1632239999999999,-4.908058837734424
428.305,2162.69,3.7404,5.287730000000001,4.83777,227.99,0.1772669999999999,0.16864,0.144366,0.13734,0.951333,656.2950000000002,689.8688471860013,0.30598,0.3216329999999999,-4.101560054900651
475.197,522.656,3.72721,4.44057,4.4272,0.0,0.166809,0.26186,0.0,0.0,1.56982,475.197,302.70795377814017,0.26186,0.166809,-3.0801340903427463
0.0,1804.25,2.54975,4.51085,4.51085,164.395,0.0,0.0,0.0796306,0.10842,1.36154,164.395,120.74195396389383,0.10842,0.0796306,-4.301192452181477
1298.4,4806.49,5.51917,6.9387,6.923210000000001,0.0,0.377109,0.40284,0.0,0.0,1.06823,1298.4,1215.4685788641025,0.40284,0.377109,-4.5354016690150845
0.0,1223.99,3.2019900000000003,3.87628,3.87266,3.1834,0.0,0.0,0.0,0.0,2.34208,3.1834,1.3592191556223523,0.0,0.0,-5.682007661284133
0.0,10439.5,3.62071,5.00001,5.00001,293.314,0.0,0.0,0.0646925999999999,0.11188,1.72941,293.314,169.60350639813578,0.11188,0.0646925999999999,-5.243738261269439
694.182,2028.4,5.38791,7.02744,7.02744,0.0,0.180741,0.22208,0.0,0.0,1.22872,694.182,564.9635392929227,0.22208,0.180741,-5.022307939350684
686.802,4174.05,5.709309999999999,7.082160000000001,7.082160000000001,0.0,0.177775,0.2123,0.0,0.0,1.19421,686.802,575.1099052930389,0.2123,0.177775,-5.045304130815142
664.175,1966.43,5.209980000000001,6.82532,6.82532,0.0,0.166745,0.21134,0.0,0.0,1.26745,664.175,524.0246163556748,0.21134,0.166745,-4.978963765003225
669.3839999999999,4113.89,5.55881,7.013489999999999,7.013489999999999,0.0,0.172638,0.20918,0.0,0.0,1.21167,669.3839999999999,552.4474485627275,0.20918,0.172638,-5.014876335161442
1978.68,3649.16,8.62628,10.81747,10.81747,0.0,0.905315,0.6183200000000001,0.0,0.0,0.6829890000000001,1978.68,2897.0891185656,0.6183200000000001,0.905315,-4.617919890191867
1859.32,3550.0,8.55613,10.88811,10.38381,0.0,0.855331,0.6005,0.0,0.0,0.702067,1859.32,2648.3512257377147,0.6005,0.855331,-4.573531031543088
0.0,3424.31,3.64341,5.187930000000001,5.187930000000001,657.497,0.0,0.0,0.197705,0.26118,1.32106,657.497,497.7041163913826,0.26118,0.197705,-5.394531181364296
1029.53,3392.69,3.78381,5.16551,5.16551,0.0,0.30981,0.37526,0.0,0.0,1.21126,1029.53,849.9661509502503,0.37526,0.30981,-5.4616562920595015
1111.44,3493.27,3.83405,5.23161,5.2282,0.125222,0.329835,0.3926199999999999,0.0,0.0,1.19035,1111.5652220000002,933.8137707396984,0.3926199999999999,0.329835,-5.388659124416678
634.9590000000001,7142.37,3.95993,5.01764,4.94089,0.0,0.210736,0.22322,0.0,0.0,1.05924,634.9590000000001,599.4477172312222,0.22322,0.210736,-4.351309270413055
2049.19,21005.5,6.303319999999999,11.48655,11.4793,0.0,0.8061649999999999,0.6487,0.0,0.0,0.804674,2049.19,2546.608937283919,0.6487,0.8061649999999999,-4.977072868481315
252.679,8107.54,3.763430000000001,5.10112,4.43149,321.082,0.103019,0.14182,0.115368,0.15882,1.37664,573.761,416.78361808461176,0.30064,0.218387,-4.119954530661047
1113.56,7493.76,4.06625,5.73334,5.52883,18.5474,0.276467,0.34314,0.0098295,0.0122,1.24116,1132.1074,912.136549679332,0.35534,0.2862964999999999,-4.77751243895623
1367.59,26537.3,31.81617,33.369679999999995,33.340140000000005,0.0,1.42777,0.7931,0.0,0.0,0.5554800000000001,1367.59,2461.996831569093,0.7931,1.42777,-5.18539818577872
1719.82,3956.69,4.89445,6.3723,5.68173,0.0,0.375389,0.5038,0.0,0.0,1.34207,1719.82,1281.4681797521737,0.5038,0.375389,-4.940417650755388
297.41,7233.73,4.5935,6.2598,6.2595,0.0,0.0696997999999999,0.10686,0.0,0.0,1.53315,297.41,193.9862374849167,0.10686,0.0696997999999999,-5.7879136539659575
1666.84,1877.96,5.23936,6.21817,6.21576,0.0,0.4872359999999999,0.46688,0.0,0.0,0.958222,1666.84,1739.5133904251834,0.46688,0.4872359999999999,-4.5005369941676046
1358.95,12369.8,4.7037,7.643789999999999,5.50044,0.209998,0.422606,0.3815,0.0,0.0,0.902732,1359.159998,1505.6074205855114,0.3815,0.422606,-4.985790382877802
1573.48,3232.24,4.3153,8.434619999999999,8.434619999999999,0.0,0.463251,0.5069400000000001,0.0,0.0,1.09431,1573.48,1437.8740941780663,0.5069400000000001,0.463251,-5.359088456832684
0.0,2668.08,2.44792,4.44728,4.11805,146.77100000000002,0.0,0.0,0.0705972,0.11102,1.57258,146.77100000000002,93.33134085388342,0.11102,0.0705972,-4.2716048199171945
2303.56,6620.48,6.21194,8.831430000000003,8.831430000000003,0.0,1.14971,0.6810400000000001,0.0,0.0,0.5923579999999999,2303.56,3888.796977503469,0.6810400000000001,1.14971,-5.11206890590392
2357.31,4826.33,4.36062,5.99343,5.99343,0.0,0.447313,0.5541,0.0,0.0,1.23873,2357.31,1903.0054975660555,0.5541,0.447313,-5.60634584127489
1374.55,4063.97,6.15961,7.467169999999999,7.461819999999999,0.0,0.602939,0.4394,0.0,0.0,0.7287629999999999,1374.55,1886.1413106867392,0.4394,0.602939,-5.030426614552092
724.327,3765.94,3.83703,5.93349,5.93349,0.0,0.245428,0.24608,0.0,0.0,1.00266,724.327,722.4054016316597,0.24608,0.245428,-4.432892431895488
2080.51,3757.65,4.72925,5.76692,5.76692,0.0582059,0.8642540000000001,0.5611400000000001,0.0,0.0,0.649277,2080.5682059,3204.438484498912,0.5611400000000001,0.8642540000000001,-4.619437845390387
677.313,2362.18,3.93435,5.00451,5.00451,0.0,0.184784,0.23738,0.0,0.0,1.28464,677.313,527.2395379250219,0.23738,0.184784,-4.85260814678688
0.0,972.242,3.63272,4.49411,4.49411,275.717,0.0,0.0,0.124199,0.1761599999999999,1.41837,275.717,194.3900392704301,0.1761599999999999,0.124199,-4.454798067298997
0.0,1005.8,3.46918,5.01901,4.96024,854.6039999999999,0.0,0.0,0.354208,0.4208199999999999,1.18806,854.6039999999999,719.3273067016818,0.4208199999999999,0.354208,-5.326372794901947
2121.64,8502.29,5.1497,9.86886,9.85267,0.0,0.690917,0.63526,0.0,0.0,0.919445,2121.64,2307.522472796089,0.63526,0.690917,-5.4453497508627695
945.956,3707.68,3.95378,4.8904700000000005,4.788880000000001,1.7353900000000002,0.298471,0.32846,0.0,0.0,1.10048,947.69139,861.1618475574295,0.32846,0.298471,-4.557683317965061
1210.68,7967.98,3.93995,5.530469999999999,5.465669999999999,1.04308,0.33165,0.33966,0.0,0.0,1.02415,1211.72308,1183.1500073231462,0.33966,0.33165,-4.804709339889032
0.0,1432.68,2.42707,4.292330000000001,4.2871,95.0933,0.0,0.0,0.0954371,0.1359,1.4239700000000002,95.0933,66.78040969964255,0.1359,0.0954371,-4.165251314848345
1734.15,4232.38,5.04415,5.94787,5.94787,0.0,0.437877,0.49626,0.0,0.0,1.13333,1734.15,1530.1368533436864,0.49626,0.437877,-4.628889634390803
0.0,1668.48,3.51007,4.67711,4.67711,453.53,0.0,0.0,0.273149,0.27534,1.00802,453.53,449.9216285391163,0.27534,0.273149,-4.445202037415366
0.0,4638.24,3.23782,5.99146,5.98811,603.627,0.0,0.0,0.228995,0.23142,1.01059,603.627,597.3015763069097,0.23142,0.228995,-4.5546168917640735
1843.31,2646.11,7.429060000000001,8.01863,8.01863,0.0,0.663283,0.5569200000000001,0.0,0.0,0.839641,1843.31,2195.354919542995,0.5569200000000001,0.663283,-5.5061489613932535
768.0939999999999,13576.2,4.53935,5.98841,5.98554,0.373666,0.199455,0.23882,0.0,0.0,1.19736,768.467666,641.8016853744907,0.23882,0.199455,-4.6697100385192085
1662.3,1891.2,4.02741,6.41256,6.16651,0.336848,0.5010629999999999,0.5247200000000001,0.0,0.0,1.04721,1662.636848,1587.6823636137926,0.5247200000000001,0.5010629999999999,-4.951395075314438
1696.8,31227.5,7.87202,10.32513,10.32103,0.0,0.484469,0.5213399999999999,0.0,0.0,1.07611,1696.8,1576.7904768099916,0.5213399999999999,0.484469,-5.642768593717401
0.0,1219.19,2.64133,3.81524,3.81524,2.82608,0.0,0.0,0.0,0.0,2.00982,2.82608,1.4061358728642368,0.0,0.0,-6.045586219291316
0.0,2848.46,2.4607900000000003,4.91783,4.87174,215.073,0.0,0.0,0.0959664,0.13524,1.40924,215.073,152.6163038233374,0.13524,0.0959664,-4.434951877371144
1713.12,2941.42,6.13905,7.06129,7.05987,0.0,0.7216589999999999,0.53468,0.0,0.0,0.740903,1713.12,2312.2055113827314,0.53468,0.7216589999999999,-4.654773346650164
1860.54,5044.75,5.963019999999999,8.91532,8.34435,0.0,0.7345459999999999,0.57018,0.0,0.0,0.776235,1860.54,2396.8772343426926,0.57018,0.7345459999999999,-4.969177723730375
1394.46,10579.0,5.64581,10.39878,7.91914,505.879,0.455971,0.4093199999999999,0.196126,0.17606,0.8976879999999999,1900.339,2116.925925265794,0.58538,0.6520969999999999,-4.962820602231025
2008.47,6380.42,3.959,9.19439,7.031160000000001,0.0,0.660361,0.5985400000000001,0.0,0.0,0.906382,2008.47,2215.919998411266,0.5985400000000001,0.660361,-5.1012090212007895
1428.03,676.175,4.91361,5.32506,5.32498,0.0,0.360567,0.45518,0.0,0.0,1.2624,1428.03,1131.2024714828897,0.45518,0.360567,-4.212201714860901
902.014,26606.7,23.60037,29.41365,29.35162,0.0,5.9274700000000005,0.92542,0.0,0.0,0.156124,902.014,5777.548615203301,0.92542,5.9274700000000005,-5.35666874553444
1570.43,1031.67,5.85025,6.15808,6.15808,0.0,0.230923,0.5001399999999999,0.0,0.0,2.16583,1570.43,725.0938439305023,0.5001399999999999,0.230923,-3.91682716783052
1889.56,4639.58,11.94118,14.46967,14.45544,0.0,1.83713,0.78922,0.0,0.0,0.429595,1889.56,4398.468324817561,0.78922,1.83713,-5.374793562762414
1410.36,7690.98,15.85622,20.5205,20.50692,0.0,2.9271000000000003,0.8635,0.0,0.0,0.295002,1410.36,4780.848943396994,0.8635,2.9271000000000003,-5.38343312058383
2321.76,3529.75,9.02495,10.8747,10.86921,0.0,2.4719,0.83642,0.0,0.0,0.338372,2321.76,6861.560649226296,0.83642,2.4719,-5.344578213236642
1398.72,2742.16,7.0599,7.194,7.194,0.0,0.385613,0.4667199999999999,0.0,0.0,1.21033,1398.72,1155.6517643948343,0.4667199999999999,0.385613,-4.450430316404443
1561.24,1504.87,4.38655,6.858219999999999,6.858219999999999,0.0,0.312169,0.4656400000000001,0.0,0.0,1.49163,1561.24,1046.6670689111909,0.4656400000000001,0.312169,-5.287215654291132
0.0,1570.29,3.16697,4.43666,4.32431,287.376,0.0,0.0,0.2124489999999999,0.2544599999999999,1.19775,287.376,239.9298685034439,0.2544599999999999,0.2124489999999999,-4.605385489271768
1337.19,5330.48,4.31953,6.4325,6.4325,0.0,0.561526,0.4767,0.0,0.0,0.8489359999999999,1337.19,1575.1364060423873,0.4767,0.561526,-5.073562368925396
1020.52,5210.69,4.18839,6.245830000000001,5.8477,88.76700000000001,0.381603,0.34858,0.0810979999999999,0.07408,0.913463,1109.287,1214.3754043677743,0.42266,0.462701,-5.031077842312296
0.0,661.0110000000001,3.70819,4.57327,4.57327,952.661,0.0,0.0,0.392333,0.4125,1.0514,952.661,906.0880730454628,0.4125,0.392333,-5.0817614825523725
1885.6,1463.08,4.126180000000001,5.42119,5.40601,0.0,0.7797759999999999,0.6117400000000001,0.0,0.0,0.784507,1885.6,2403.547705756609,0.6117400000000001,0.7797759999999999,-5.318999500860516
0.0,1544.7,3.23621,4.5757,4.29735,322.765,0.0,0.0,0.22043,0.2783,1.26253,322.765,255.6493707080228,0.2783,0.22043,-4.417535497920888
0.0,6411.72,2.64405,5.59052,5.59052,454.724,0.0,0.0,0.151823,0.2143,1.41151,454.724,322.1542886695808,0.2143,0.151823,-4.8910867332802574
0.0,7404.49,3.1119,5.25199,5.25199,544.085,0.0,0.0,0.19166,0.24258,1.26568,544.085,429.8756399721888,0.24258,0.19166,-5.056468882228964
961.71,3140.71,10.4443,11.38761,11.38761,25.854,0.351491,0.3612800000000001,0.0294596,0.03028,1.02785,987.564,960.8055650143503,0.3915599999999999,0.3809506,-4.026424222526141
679.312,37721.8,4.39371,6.13177,6.113569999999999,0.0,0.144787,0.18896,0.0,0.0,1.30509,679.312,520.5096966492732,0.18896,0.144787,-4.114633690609849
0.0,4786.08,2.95292,5.06694,5.06546,198.784,0.0,0.0,0.0882488,0.11426,1.29475,198.784,153.5307974512454,0.11426,0.0882488,-3.8180649912608886
280.051,6550.23,3.7748,5.00183,4.853219999999999,75.4653,0.096809,0.12288,0.0409988,0.0520399999999999,1.2693,355.5163,280.08847396202634,0.17492,0.1378077999999999,-4.116537307135558
2004.71,7376.67,5.40028,6.571210000000001,5.95167,0.0,0.396015,0.5359200000000001,0.0,0.0,1.3532799999999998,2004.71,1481.3711870418535,0.5359200000000001,0.396015,-4.980061614379037
0.0,645.159,3.10206,4.16035,4.16035,120.311,0.0,0.0,0.0661268999999999,0.1279,1.93416,120.311,62.20323034288787,0.1279,0.0661268999999999,-5.377389177961825
1583.08,16107.7,6.3497900000000005,8.7673,8.7673,0.0,0.364589,0.47576,0.0,0.0,1.30492,1583.08,1213.16249271986,0.47576,0.364589,-5.342315162818666
1577.15,15648.4,5.90829,8.29808,8.29808,0.0,0.340986,0.45802,0.0,0.0,1.34322,1577.15,1174.15613227915,0.45802,0.340986,-5.312272218451303
1580.76,15811.5,6.10924,8.54677,8.54677,0.0,0.350196,0.4655400000000001,0.0,0.0,1.3293700000000002,1580.76,1189.1046134635203,0.4655400000000001,0.350196,-5.324615817364376
1562.42,16043.5,6.43433,8.862169999999999,8.862169999999999,0.0,0.357059,0.4678000000000001,0.0,0.0,1.31015,1562.42,1192.5504713200778,0.4678000000000001,0.357059,-5.345113375242962
0.0,1659.41,2.96104,3.81421,3.786480000000001,3.910730000000001,0.0,0.0,0.0,0.0,1.8271,3.910730000000001,2.140402824147556,0.0,0.0,-5.914334883888363
1382.99,674.83,4.75945,5.14269,5.14269,0.0,0.429218,0.49326,0.0,0.0,1.14921,1382.99,1203.426701821251,0.49326,0.429218,-4.893958767967813
1580.73,4516.15,5.22417,5.68466,5.68466,0.0,0.378928,0.46962,0.0,0.0,1.23934,1580.73,1275.4611325382864,0.46962,0.378928,-4.691414245710917
1233.07,4255.2,4.65091,5.4185300000000005,5.41146,49.8821,0.382605,0.39968,0.0301926,0.03154,1.04463,1282.9521,1228.140202751213,0.4312200000000001,0.4127976,-4.680017904080294
0.0,1407.7,2.76546,4.34972,4.31289,223.952,0.0,0.0,0.111617,0.2195599999999999,1.96709,223.952,113.84939174109978,0.2195599999999999,0.111617,-4.7946169730822055
1587.35,15819.9,5.90244,8.31991,8.31991,0.0,0.348493,0.46362,0.0,0.0,1.33036,1587.35,1193.173276406386,0.46362,0.348493,-5.293436679904668
1584.49,15565.3,5.269430000000001,8.20629,8.193670000000001,0.0,0.334286,0.45142,0.0,0.0,1.3504,1584.49,1173.3486374407582,0.45142,0.334286,-5.295454849346674
1585.41,15819.9,5.89473,8.3593,8.3593,0.0,0.349876,0.46546,0.0,0.0,1.33036,1585.41,1191.7150245046455,0.46546,0.349876,-5.2866211950046935
1137.0,3462.74,4.96773,7.1388,6.18362,0.0,0.247038,0.39588,0.0,0.0,1.60251,1137.0,709.5119531235374,0.39588,0.247038,-4.836430174682612
2407.89,5277.54,6.09762,8.30632,8.27233,0.0,0.8770459999999999,0.6591400000000001,0.0,0.0,0.751545,2407.89,3203.9199249545927,0.6591400000000001,0.8770459999999999,-5.0589141259987205
643.839,3556.91,4.37155,6.2978,6.27142,458.3080000000001,0.189169,0.22014,0.152751,0.17776,1.16372,1102.147,947.0895060667514,0.3979,0.34192,-4.494459332430184
1083.24,10077.2,5.39006,6.29398,6.2901,0.0,0.216977,0.3506,0.0,0.0,1.61584,1083.24,670.3881572432914,0.3506,0.216977,-4.819332311979864
1058.77,3325.12,5.34016,6.19405,6.17707,0.0,0.214206,0.35188,0.0,0.0,1.6427200000000002,1058.77,644.5224992695041,0.35188,0.214206,-4.82182335165841
1091.54,10171.9,5.33563,6.29571,6.29134,0.0,0.222754,0.35124,0.0,0.0,1.57681,1091.54,692.2457366455056,0.35124,0.222754,-4.830831263839344
1149.62,3478.35,4.9442900000000005,7.17863,6.16873,0.0,0.249067,0.39394,0.0,0.0,1.58166,1149.62,726.8439487626922,0.39394,0.249067,-4.843341834448033
1162.14,3428.56,5.04643,7.11235,6.16421,0.0,0.237748,0.3945,0.0,0.0,1.65932,1162.14,700.3712364100958,0.3945,0.237748,-4.701487509059215
